id_linha,pedido,data_hora_venda,data,sku,pecas_vendidas,valor_da_peca,preco_tabela_unit,desconto_pct,receita_bruta,receita_liquida,custo_unitario,cmv,valor_do_frete,frete_cobrado_cliente,impostos_sobre_venda,lucro,total,canal,tipo_cliente,cliente_id,uf,regiao,modalidade_frete,peso_total_kg
34836,PV-490798,2026-08-27 09:48:44,2026-08-27,PA-1030-01,1,48.19,52.5,0.082,52.5,48.19,21.95,21.95,8.91,10.71,6.95,21.09,58.9,Balcao,Marmoraria / Instalador,MAR-00087,PE,Nordeste,CIF (empresa entrega),0.48
34837,PV-490798,2026-08-27 09:48:44,2026-08-27,PA-1020,1,75.97,81.69,0.07,81.69,75.97,38.9,38.9,14.48,17.4,11.02,28.97,93.37,Balcao,Marmoraria / Instalador,MAR-00087,PE,Nordeste,CIF (empresa entrega),0.78
34838,PV-490896,2026-08-27 09:49:00,2026-08-27,SP-6001,6,104.42,122.64,0.1485,735.84,626.52,58.4,350.4,0.0,0.0,82.7,193.42,626.52,Televendas,Construtora,CON-00079,SP,Sudeste,FOB (cliente retira/contrata),8.1
34839,PV-490896,2026-08-27 09:49:00,2026-08-27,PA-1020,5,63.56,81.69,0.2219,408.45,317.8,38.9,194.5,0.0,0.0,41.95,81.35,317.8,Televendas,Construtora,CON-00079,SP,Sudeste,FOB (cliente retira/contrata),3.9
34840,PV-490896,2026-08-27 09:49:00,2026-08-27,PA-1010-02,1,68.96,81.53,0.1542,81.53,68.96,33.55,33.55,0.0,0.0,9.1,26.31,68.96,Televendas,Construtora,CON-00079,SP,Sudeste,FOB (cliente retira/contrata),0.55
34841,PV-490896,2026-08-27 09:49:00,2026-08-27,PX-7002,1,148.55,187.45,0.2075,187.45,148.55,81.5,81.5,0.0,0.0,19.61,47.44,148.55,Televendas,Construtora,CON-00079,SP,Sudeste,FOB (cliente retira/contrata),1.55
34842,PV-490839,2026-08-27 09:49:02,2026-08-27,PA-1010,11,52.21,61.88,0.1562,680.68,574.31,27.5,302.5,0.0,0.0,75.81,196.0,574.31,Televendas,Construtora,CON-00067,SP,Sudeste,FOB (cliente retira/contrata),6.05
34843,PV-490907,2026-08-27 09:53:19,2026-08-27,AC-8010,1,50.24,51.03,0.0155,51.03,50.24,18.9,18.9,47.31,58.33,12.81,29.55,108.57,Balcao,Consumidor Final,CON-00863,RJ,Sudeste,CIF (empresa entrega),0.9
34844,PV-490907,2026-08-27 09:53:19,2026-08-27,AC-8030-01,1,46.6,47.55,0.02,47.55,46.6,18.66,18.66,11.78,14.52,7.21,23.47,61.12,Balcao,Consumidor Final,CON-00863,RJ,Sudeste,CIF (empresa entrega),0.224
34845,PV-490819,2026-08-27 09:54:20,2026-08-27,PA-1030-01,1,50.46,52.5,0.0389,52.5,50.46,21.95,21.95,3.18,3.32,6.35,22.3,53.78,Televendas,Marmoraria / Instalador,MAR-00266,PR,Sul,CIF (empresa entrega),0.48
34846,PV-490819,2026-08-27 09:54:20,2026-08-27,AC-8002-01,1,125.15,139.52,0.103,139.52,125.15,53.66,53.66,9.74,10.17,15.97,55.95,135.32,Televendas,Marmoraria / Instalador,MAR-00266,PR,Sul,CIF (empresa entrega),1.47
34847,PV-490819,2026-08-27 09:54:20,2026-08-27,AC-8040,4,43.26,45.1,0.0408,180.4,173.04,16.4,65.6,17.23,17.99,22.54,85.66,191.03,Televendas,Marmoraria / Instalador,MAR-00266,PR,Sul,CIF (empresa entrega),2.6
34848,PV-490819,2026-08-27 09:54:20,2026-08-27,RG-5010,1,373.59,417.3,0.1047,417.3,373.59,214.0,214.0,23.86,24.91,47.02,113.62,398.5,Televendas,Marmoraria / Instalador,MAR-00266,PR,Sul,CIF (empresa entrega),3.6
34849,PV-490849,2026-08-27 09:55:02,2026-08-27,AC-8040,12,38.4,45.1,0.1487,541.2,460.8,16.4,196.8,0.0,0.0,60.83,203.17,460.8,Televendas,Construtora,CON-00019,SP,Sudeste,FOB (cliente retira/contrata),7.8
34850,PV-490834,2026-08-27 10:02:28,2026-08-27,RG-5001-01,1,275.85,289.31,0.0465,289.31,275.85,135.7,135.7,32.6,39.61,41.64,105.52,315.46,Representante,Consumidor Final,CON-00875,SP,Sudeste,CIF (empresa entrega),1.85
34851,PV-490883,2026-08-27 10:02:56,2026-08-27,AC-8030,2,49.26,53.16,0.0733,106.32,98.52,21.7,43.4,57.9,63.71,19.14,41.79,162.23,Representante,Marmoraria / Instalador,MAR-00178,RS,Sul,CIF (empresa entrega),0.64
34852,PV-490883,2026-08-27 10:02:56,2026-08-27,RD-2030-03,1,15.49,17.15,0.097,17.15,15.49,5.67,5.67,7.24,7.96,2.77,7.77,23.45,Representante,Marmoraria / Instalador,MAR-00178,RS,Sul,CIF (empresa entrega),0.08
34853,PV-490873,2026-08-27 10:03:17,2026-08-27,PA-1040-01,3,80.39,88.91,0.0958,266.73,241.17,38.86,116.58,30.37,31.87,32.22,93.87,273.04,Televendas,Marmoraria / Instalador,MAR-00101,BA,Nordeste,CIF (empresa entrega),1.98
34854,PV-490873,2026-08-27 10:03:17,2026-08-27,AC-8002,1,147.21,156.0,0.0563,156.0,147.21,62.4,62.4,32.21,33.81,21.36,65.05,181.02,Televendas,Marmoraria / Instalador,MAR-00101,BA,Nordeste,CIF (empresa entrega),2.1
34855,PV-490873,2026-08-27 10:03:17,2026-08-27,AC-8030,7,48.47,53.16,0.0882,372.12,339.29,21.7,151.9,34.35,36.06,44.29,144.81,375.35,Televendas,Marmoraria / Instalador,MAR-00101,BA,Nordeste,CIF (empresa entrega),2.24
34856,PV-490869,2026-08-27 10:07:23,2026-08-27,RD-2030-03,4,12.83,17.15,0.2517,68.6,51.32,5.67,22.68,0.97,0.0,6.06,21.61,51.32,Representante,Construtora,CON-00001,MT,Centro-Oeste,CIF (empresa entrega),0.32
34857,PV-490869,2026-08-27 10:07:23,2026-08-27,SP-6010,33,62.03,79.42,0.2189,2620.86,2046.99,36.1,1191.3,84.35,0.0,241.54,529.8,2046.99,Representante,Construtora,CON-00001,MT,Centro-Oeste,CIF (empresa entrega),27.72
34858,PV-490869,2026-08-27 10:07:23,2026-08-27,PA-1011,153,51.36,67.73,0.2416,10362.69,7858.08,30.1,4605.3,284.01,0.0,927.25,2041.52,7858.08,Representante,Construtora,CON-00001,MT,Centro-Oeste,CIF (empresa entrega),93.33
34859,PV-490827,2026-08-27 10:19:42,2026-08-27,JD-4001,15,22.01,29.16,0.2453,437.4,330.15,11.9,178.5,0.0,0.0,43.58,108.07,330.15,Representante,Construtora,CON-00057,SP,Sudeste,FOB (cliente retira/contrata),4.2
34860,PV-490827,2026-08-27 10:19:42,2026-08-27,AC-8030,6,44.74,53.16,0.1584,318.96,268.44,21.7,130.2,0.0,0.0,35.43,102.81,268.44,Representante,Construtora,CON-00057,SP,Sudeste,FOB (cliente retira/contrata),1.92
34861,PV-490847,2026-08-27 10:22:56,2026-08-27,AC-8030-01,1,42.72,47.55,0.1017,47.55,42.72,18.66,18.66,0.0,0.0,5.64,18.42,42.72,Televendas,Marmoraria / Instalador,MAR-00259,SP,Sudeste,FOB (cliente retira/contrata),0.224
34862,PV-490859,2026-08-27 10:24:38,2026-08-27,PX-7001,5,131.12,162.67,0.1939,813.35,655.6,72.3,361.5,0.0,0.0,86.54,207.56,655.6,Representante,Construtora,CON-00069,SP,Sudeste,FOB (cliente retira/contrata),7.1
34863,PV-490859,2026-08-27 10:24:38,2026-08-27,ND-3002-02,4,170.15,196.98,0.1362,787.92,680.6,88.97,355.88,0.0,0.0,89.84,234.88,680.6,Representante,Construtora,CON-00069,SP,Sudeste,FOB (cliente retira/contrata),5.12
34864,PV-490859,2026-08-27 10:24:38,2026-08-27,RG-5002-01,1,315.98,372.67,0.1521,372.67,315.98,174.8,174.8,0.0,0.0,41.71,99.47,315.98,Representante,Construtora,CON-00069,SP,Sudeste,FOB (cliente retira/contrata),2.45
34865,PV-490831,2026-08-27 10:27:24,2026-08-27,JD-4001,10,25.05,29.16,0.1409,291.6,250.5,11.9,119.0,46.81,54.99,36.05,103.63,305.49,Representante,Marmoraria / Instalador,MAR-00121,RS,Sul,CIF (empresa entrega),2.8
34866,PV-490831,2026-08-27 10:27:24,2026-08-27,PA-1010,1,57.09,61.88,0.0775,61.88,57.09,27.5,27.5,9.19,10.8,8.01,23.19,67.89,Representante,Marmoraria / Instalador,MAR-00121,RS,Sul,CIF (empresa entrega),0.55
34867,PV-490831,2026-08-27 10:27:24,2026-08-27,PA-1010-01,1,66.36,72.07,0.0792,72.07,66.36,30.8,30.8,9.19,10.8,9.1,28.07,77.16,Representante,Marmoraria / Instalador,MAR-00121,RS,Sul,CIF (empresa entrega),0.55
34868,PV-490868,2026-08-27 10:29:21,2026-08-27,PA-1002-02,1,73.41,83.81,0.1241,83.81,73.41,38.8,38.8,0.0,0.0,8.66,25.95,73.41,Representante,Construtora,CON-00065,GO,Centro-Oeste,FOB (cliente retira/contrata),0.94
34869,PV-490868,2026-08-27 10:29:21,2026-08-27,PX-7001,3,139.46,162.67,0.1427,488.01,418.38,72.3,216.9,0.0,0.0,49.37,152.11,418.38,Representante,Construtora,CON-00065,GO,Centro-Oeste,FOB (cliente retira/contrata),4.26
34870,PV-490832,2026-08-27 10:37:02,2026-08-27,PA-1011-01,5,64.81,78.88,0.1784,394.4,324.05,33.71,168.55,7.17,0.0,38.24,110.09,324.05,Representante,Revenda / Distribuidor,REV-00031,DF,Centro-Oeste,CIF (empresa entrega),3.05
34871,PV-490832,2026-08-27 10:37:02,2026-08-27,AC-8002,19,122.02,156.0,0.2178,2964.0,2318.38,62.4,1185.6,93.77,0.0,273.57,765.44,2318.38,Representante,Revenda / Distribuidor,REV-00031,DF,Centro-Oeste,CIF (empresa entrega),39.9
34872,PV-490879,2026-08-27 10:53:02,2026-08-27,ND-3001-01,6,85.33,111.89,0.2374,671.34,511.98,50.04,300.24,18.32,0.0,60.41,133.01,511.98,Televendas,Revenda / Distribuidor,REV-00002,SC,Sul,CIF (empresa entrega),5.52
34873,PV-490879,2026-08-27 10:53:02,2026-08-27,RG-5001-02,3,283.31,360.53,0.2142,1081.59,849.93,162.84,488.52,18.42,0.0,100.29,242.7,849.93,Televendas,Revenda / Distribuidor,REV-00002,SC,Sul,CIF (empresa entrega),5.55
34874,PV-490879,2026-08-27 10:53:02,2026-08-27,PA-1020,7,64.62,81.69,0.2089,571.83,452.34,38.9,272.3,18.12,0.0,53.38,108.54,452.34,Televendas,Revenda / Distribuidor,REV-00002,SC,Sul,CIF (empresa entrega),5.46
34875,PV-490879,2026-08-27 10:53:02,2026-08-27,PA-1010,6,49.96,61.88,0.1926,371.28,299.76,27.5,165.0,10.95,0.0,35.37,88.44,299.76,Televendas,Revenda / Distribuidor,REV-00002,SC,Sul,CIF (empresa entrega),3.3
34876,PV-490825,2026-08-27 10:55:21,2026-08-27,AC-8030,2,50.35,53.16,0.0529,106.32,100.7,21.7,43.4,28.99,29.23,15.33,42.21,129.93,Balcao,Consumidor Final,CON-00679,RS,Sul,CIF (empresa entrega),0.64
34877,PV-490909,2026-08-27 11:01:09,2026-08-27,AC-8010,5,47.8,51.03,0.0633,255.15,239.0,18.9,94.5,0.0,0.0,28.2,116.3,239.0,Balcao,Marmoraria / Instalador,MAR-00012,MG,Sudeste,FOB (cliente retira/contrata),4.5
34878,PV-490909,2026-08-27 11:01:09,2026-08-27,AC-8030,4,46.36,53.16,0.1279,212.64,185.44,21.7,86.8,0.0,0.0,21.88,76.76,185.44,Balcao,Marmoraria / Instalador,MAR-00012,MG,Sudeste,FOB (cliente retira/contrata),1.28
34879,PV-490909,2026-08-27 11:01:09,2026-08-27,RG-5003,1,346.92,378.0,0.0822,378.0,346.92,189.0,189.0,0.0,0.0,40.94,116.98,346.92,Balcao,Marmoraria / Instalador,MAR-00012,MG,Sudeste,FOB (cliente retira/contrata),3.1
34880,PV-490909,2026-08-27 11:01:09,2026-08-27,RD-2002-01,2,77.61,86.6,0.1039,173.2,155.22,39.65,79.3,0.0,0.0,18.32,57.6,155.22,Balcao,Marmoraria / Instalador,MAR-00012,MG,Sudeste,FOB (cliente retira/contrata),3.1
34881,PV-490909,2026-08-27 11:01:09,2026-08-27,RD-2011,3,149.36,165.69,0.0986,497.07,448.08,78.9,236.7,0.0,0.0,52.87,158.51,448.08,Balcao,Marmoraria / Instalador,MAR-00012,MG,Sudeste,FOB (cliente retira/contrata),4.86
34882,PV-490909,2026-08-27 11:01:09,2026-08-27,AC-8040-01,1,37.32,40.33,0.0746,40.33,37.32,14.1,14.1,0.0,0.0,4.4,18.82,37.32,Balcao,Marmoraria / Instalador,MAR-00012,MG,Sudeste,FOB (cliente retira/contrata),0.455
34883,PV-490842,2026-08-27 11:06:11,2026-08-27,AC-8030,12,40.07,53.16,0.2462,637.92,480.84,21.7,260.4,0.0,0.0,63.47,156.97,480.84,Televendas,Revenda / Distribuidor,REV-00026,SP,Sudeste,FOB (cliente retira/contrata),3.84
34884,PV-490842,2026-08-27 11:06:11,2026-08-27,RG-5003-01,1,346.34,452.09,0.2339,452.09,346.34,217.35,217.35,0.0,0.0,45.72,83.27,346.34,Televendas,Revenda / Distribuidor,REV-00026,SP,Sudeste,FOB (cliente retira/contrata),3.1
34885,PV-490842,2026-08-27 11:06:11,2026-08-27,PX-7001,15,131.23,162.67,0.1933,2440.05,1968.45,72.3,1084.5,0.0,0.0,259.84,624.11,1968.45,Televendas,Revenda / Distribuidor,REV-00026,SP,Sudeste,FOB (cliente retira/contrata),21.3
34886,PV-490848,2026-08-27 11:10:06,2026-08-27,ND-3002,1,124.7,138.17,0.0975,138.17,124.7,67.4,67.4,9.27,10.22,17.81,40.44,134.92,Televendas,Marmoraria / Instalador,MAR-00078,SP,Sudeste,CIF (empresa entrega),1.28
34887,PV-490848,2026-08-27 11:10:06,2026-08-27,PX-7001,1,150.88,162.67,0.0725,162.67,150.88,72.3,72.3,10.29,11.34,21.41,58.22,162.22,Televendas,Marmoraria / Instalador,MAR-00078,SP,Sudeste,CIF (empresa entrega),1.42
34888,PV-490848,2026-08-27 11:10:06,2026-08-27,AC-8030-01,2,42.83,47.55,0.0992,95.1,85.66,18.66,37.32,3.25,3.58,11.78,36.89,89.24,Televendas,Marmoraria / Instalador,MAR-00078,SP,Sudeste,CIF (empresa entrega),0.448
34889,PV-490848,2026-08-27 11:10:06,2026-08-27,AC-8010,1,48.09,51.03,0.0577,51.03,48.09,18.9,18.9,6.52,7.19,7.3,22.56,55.28,Televendas,Marmoraria / Instalador,MAR-00078,SP,Sudeste,CIF (empresa entrega),0.9
34890,PV-490875,2026-08-27 11:19:34,2026-08-27,RD-2001-01,2,58.66,64.11,0.085,128.22,117.32,28.67,57.34,0.0,0.0,15.49,44.49,117.32,Televendas,Marmoraria / Instalador,MAR-00090,SP,Sudeste,FOB (cliente retira/contrata),2.2
34891,PV-490821,2026-08-27 11:26:54,2026-08-27,SP-6010,1,70.26,79.42,0.1153,79.42,70.26,36.1,36.1,2.14,0.0,8.29,23.73,70.26,Representante,Marmoraria / Instalador,MAR-00030,DF,Centro-Oeste,CIF (empresa entrega),0.84
34892,PV-490821,2026-08-27 11:26:54,2026-08-27,PX-7001,1,151.38,162.67,0.0694,162.67,151.38,72.3,72.3,3.61,0.0,17.86,57.61,151.38,Representante,Marmoraria / Instalador,MAR-00030,DF,Centro-Oeste,CIF (empresa entrega),1.42
34893,PV-490821,2026-08-27 11:26:54,2026-08-27,AC-8040-01,1,38.13,40.33,0.0546,40.33,38.13,14.1,14.1,1.16,0.0,4.5,18.37,38.13,Representante,Marmoraria / Instalador,MAR-00030,DF,Centro-Oeste,CIF (empresa entrega),0.455
34894,PV-490821,2026-08-27 11:26:54,2026-08-27,PM-9001,1,4857.2,5469.6,0.112,5469.6,4857.2,3180.0,3180.0,157.73,0.0,573.15,946.32,4857.2,Representante,Marmoraria / Instalador,MAR-00030,DF,Centro-Oeste,CIF (empresa entrega),62.0
34895,PV-490821,2026-08-27 11:26:54,2026-08-27,AC-8030,1,48.0,53.16,0.097,53.16,48.0,21.7,21.7,0.81,0.0,5.66,19.83,48.0,Representante,Marmoraria / Instalador,MAR-00030,DF,Centro-Oeste,CIF (empresa entrega),0.32
34896,PV-490854,2026-08-27 11:29:50,2026-08-27,ND-3001,1,79.93,89.66,0.1085,89.66,79.93,41.7,41.7,21.78,22.06,13.46,25.05,101.99,Televendas,Marmoraria / Instalador,MAR-00224,SP,Sudeste,CIF (empresa entrega),0.92
34897,PV-490841,2026-08-27 11:33:53,2026-08-27,PA-1011-01,1,73.16,78.88,0.0725,78.88,73.16,33.71,33.71,11.72,13.37,10.21,30.89,86.53,Balcao,Consumidor Final,CON-00428,SC,Sul,CIF (empresa entrega),0.61
34898,PV-490841,2026-08-27 11:33:53,2026-08-27,AC-8010,2,48.23,51.03,0.0549,102.06,96.46,18.9,37.8,34.57,39.46,16.04,47.51,135.92,Balcao,Consumidor Final,CON-00428,SC,Sul,CIF (empresa entrega),1.8
34899,PV-490777,2026-08-27 11:34:14,2026-08-27,JD-4001,3,27.92,29.16,0.0425,87.48,83.76,11.9,35.7,4.68,5.22,10.5,38.1,88.98,Representante,Consumidor Final,CON-00994,PR,Sul,CIF (empresa entrega),0.84
34900,PV-490777,2026-08-27 11:34:14,2026-08-27,RD-2001,5,49.73,52.24,0.048,261.2,248.65,24.3,121.5,30.61,34.18,33.37,97.35,282.83,Representante,Consumidor Final,CON-00994,PR,Sul,CIF (empresa entrega),5.5
34901,PV-490777,2026-08-27 11:34:14,2026-08-27,ND-3010,2,135.35,139.92,0.0327,279.84,270.7,58.3,116.6,11.69,13.05,33.48,121.98,283.75,Representante,Consumidor Final,CON-00994,PR,Sul,CIF (empresa entrega),2.1
34902,PV-490828,2026-08-27 11:37:07,2026-08-27,AC-8040,7,35.03,45.1,0.2234,315.7,245.21,16.4,114.8,0.0,0.0,28.93,101.48,245.21,Televendas,Revenda / Distribuidor,REV-00029,PR,Sul,FOB (cliente retira/contrata),4.55
34903,PV-490828,2026-08-27 11:37:07,2026-08-27,RD-2001,36,37.9,52.24,0.2746,1880.64,1364.4,24.3,874.8,0.0,0.0,161.0,328.6,1364.4,Televendas,Revenda / Distribuidor,REV-00029,PR,Sul,FOB (cliente retira/contrata),39.6
34904,PV-490828,2026-08-27 11:37:07,2026-08-27,RD-2020,11,27.21,34.04,0.2005,374.44,299.31,14.8,162.8,0.0,0.0,35.32,101.19,299.31,Televendas,Revenda / Distribuidor,REV-00029,PR,Sul,FOB (cliente retira/contrata),5.72
34905,PV-490779,2026-08-27 11:40:58,2026-08-27,PA-1010-01,1,69.16,72.07,0.0404,72.07,69.16,30.8,30.8,5.37,5.78,9.89,28.88,74.94,E-commerce,Consumidor Final,CON-00076,SP,Sudeste,CIF (empresa entrega),0.55
34906,PV-490779,2026-08-27 11:40:58,2026-08-27,AC-8040-01,1,40.07,40.33,0.0064,40.33,40.07,14.1,14.1,4.45,4.78,5.92,20.38,44.85,E-commerce,Consumidor Final,CON-00076,SP,Sudeste,CIF (empresa entrega),0.455
34907,PV-490815,2026-08-27 11:43:17,2026-08-27,AC-8040,1,43.85,45.1,0.0278,45.1,43.85,16.4,16.4,18.06,19.43,7.47,21.35,63.28,E-commerce,Consumidor Final,CON-00046,RS,Sul,CIF (empresa entrega),0.65
34908,PV-490815,2026-08-27 11:43:17,2026-08-27,SP-6002,1,165.12,172.4,0.0422,172.4,165.12,86.2,86.2,56.95,61.29,26.72,56.54,226.41,E-commerce,Consumidor Final,CON-00046,RS,Sul,CIF (empresa entrega),2.05
34909,PV-490804,2026-08-27 11:44:47,2026-08-27,RD-2001,4,42.99,52.24,0.1771,208.96,171.96,24.3,97.2,12.0,14.12,21.96,54.92,186.08,Representante,Construtora,CON-00001,MG,Sudeste,CIF (empresa entrega),4.4
34910,PV-490804,2026-08-27 11:44:47,2026-08-27,ND-3002,1,114.46,138.17,0.1716,138.17,114.46,67.4,67.4,3.49,4.11,13.99,33.69,118.57,Representante,Construtora,CON-00001,MG,Sudeste,CIF (empresa entrega),1.28
34911,PV-490804,2026-08-27 11:44:47,2026-08-27,RD-2020,5,27.41,34.04,0.1948,170.2,137.05,14.8,74.0,7.09,8.34,17.16,47.14,145.39,Representante,Construtora,CON-00001,MG,Sudeste,CIF (empresa entrega),2.6
34912,PV-490804,2026-08-27 11:44:47,2026-08-27,PA-1010,1,49.49,61.88,0.2002,61.88,49.49,27.5,27.5,1.5,1.77,6.05,16.21,51.26,Representante,Construtora,CON-00001,MG,Sudeste,CIF (empresa entrega),0.55
34913,PV-490816,2026-08-27 11:48:38,2026-08-27,RD-2001,1,49.37,52.24,0.0549,52.24,49.37,24.3,24.3,11.06,13.05,7.37,19.69,62.42,Balcao,Consumidor Final,CON-01332,BA,Nordeste,CIF (empresa entrega),1.1
34914,PV-490816,2026-08-27 11:48:38,2026-08-27,PA-1001-02,1,59.73,60.51,0.0129,60.51,59.73,27.33,27.33,6.23,7.36,7.92,25.61,67.09,Balcao,Consumidor Final,CON-01332,BA,Nordeste,CIF (empresa entrega),0.62
34915,PV-490816,2026-08-27 11:48:38,2026-08-27,PA-1002-01,1,71.77,74.09,0.0313,74.09,71.77,35.62,35.62,9.45,11.16,9.79,28.07,82.93,Balcao,Consumidor Final,CON-01332,BA,Nordeste,CIF (empresa entrega),0.94
34916,PV-490816,2026-08-27 11:48:38,2026-08-27,AC-8002-02,1,199.87,215.65,0.0732,215.65,199.87,79.87,79.87,21.11,24.92,26.53,97.28,224.79,Balcao,Consumidor Final,CON-01332,BA,Nordeste,CIF (empresa entrega),2.1
34917,PV-490904,2026-08-27 11:54:23,2026-08-27,PA-1010-03,9,71.71,90.09,0.204,810.81,645.39,35.75,321.75,23.62,0.0,76.16,223.86,645.39,E-commerce,Revenda / Distribuidor,REV-00029,CE,Nordeste,CIF (empresa entrega),4.95
34918,PV-490904,2026-08-27 11:54:23,2026-08-27,RD-2001,4,41.09,52.24,0.2134,208.96,164.36,24.3,97.2,20.99,0.0,19.39,26.78,164.36,E-commerce,Revenda / Distribuidor,REV-00029,CE,Nordeste,CIF (empresa entrega),4.4
34919,PV-490904,2026-08-27 11:54:23,2026-08-27,AC-8030,18,42.8,53.16,0.1949,956.88,770.4,21.7,390.6,27.48,0.0,90.91,261.41,770.4,E-commerce,Revenda / Distribuidor,REV-00029,CE,Nordeste,CIF (empresa entrega),5.76
34920,PV-490904,2026-08-27 11:54:23,2026-08-27,RG-5010,1,326.95,417.3,0.2165,417.3,326.95,214.0,214.0,17.18,0.0,38.58,57.19,326.95,E-commerce,Revenda / Distribuidor,REV-00029,CE,Nordeste,CIF (empresa entrega),3.6
34921,PV-490838,2026-08-27 11:56:15,2026-08-27,PA-1010,5,47.96,61.88,0.225,309.4,239.8,27.5,137.5,0.0,0.0,28.3,74.0,239.8,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),2.75
34922,PV-490838,2026-08-27 11:56:15,2026-08-27,RD-2030-02,2,12.12,15.43,0.2146,30.86,24.24,5.29,10.58,0.0,0.0,2.86,10.8,24.24,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),0.16
34923,PV-490838,2026-08-27 11:56:15,2026-08-27,RG-5020-01,2,105.39,128.74,0.1814,257.48,210.78,53.82,107.64,0.0,0.0,24.87,78.27,210.78,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),1.44
34924,PV-490838,2026-08-27 11:56:15,2026-08-27,RD-2001,24,41.32,52.24,0.209,1253.76,991.68,24.3,583.2,0.0,0.0,117.02,291.46,991.68,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),26.4
34925,PV-490838,2026-08-27 11:56:15,2026-08-27,AC-8001-02,1,109.34,136.08,0.1965,136.08,109.34,49.41,49.41,0.0,0.0,12.9,47.03,109.34,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),1.2
34926,PV-490838,2026-08-27 11:56:15,2026-08-27,RD-2030-01,5,11.15,13.93,0.1993,69.65,55.75,4.96,24.8,0.0,0.0,6.58,24.37,55.75,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),0.4
34927,PV-490838,2026-08-27 11:56:15,2026-08-27,RD-2011,6,132.63,165.69,0.1995,994.14,795.78,78.9,473.4,0.0,0.0,93.9,228.48,795.78,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),9.72
34928,PV-490838,2026-08-27 11:56:15,2026-08-27,AC-8020,1,74.32,97.9,0.2408,97.9,74.32,44.5,44.5,0.0,0.0,8.77,21.05,74.32,Balcao,Revenda / Distribuidor,REV-00019,BA,Nordeste,FOB (cliente retira/contrata),1.05
34929,PV-490805,2026-08-27 12:17:12,2026-08-27,RD-2030,1,10.91,11.34,0.0379,11.34,10.91,4.2,4.2,36.86,38.76,6.56,2.05,49.67,E-commerce,Consumidor Final,CON-00425,SP,Sudeste,CIF (empresa entrega),0.08
34930,PV-490880,2026-08-27 12:17:36,2026-08-27,SP-6001,4,103.42,122.64,0.1567,490.56,413.68,58.4,233.6,0.0,0.0,48.81,131.27,413.68,Representante,Construtora,CON-00001,PR,Sul,FOB (cliente retira/contrata),5.4
34931,PV-490880,2026-08-27 12:17:36,2026-08-27,PX-7001-01,1,153.61,186.1,0.1746,186.1,153.61,79.53,79.53,0.0,0.0,18.13,55.95,153.61,Representante,Construtora,CON-00001,PR,Sul,FOB (cliente retira/contrata),1.42
34932,PV-490900,2026-08-27 12:28:45,2026-08-27,ND-3001,1,77.27,89.66,0.1382,89.66,77.27,41.7,41.7,2.77,0.0,9.12,23.68,77.27,Representante,Construtora,CON-00068,BA,Nordeste,CIF (empresa entrega),0.92
34933,PV-490900,2026-08-27 12:28:45,2026-08-27,AC-8030-01,5,40.74,47.55,0.1433,237.75,203.7,18.66,93.3,3.38,0.0,24.04,82.98,203.7,Representante,Construtora,CON-00068,BA,Nordeste,CIF (empresa entrega),1.12
34934,PV-490900,2026-08-27 12:28:45,2026-08-27,PA-1030-01,3,43.84,52.5,0.165,157.5,131.52,21.95,65.85,4.34,0.0,15.52,45.81,131.52,Representante,Construtora,CON-00068,BA,Nordeste,CIF (empresa entrega),1.44
34935,PV-490900,2026-08-27 12:28:45,2026-08-27,SP-6010-01,2,88.11,102.41,0.1397,204.82,176.22,44.76,89.52,5.07,0.0,20.79,60.84,176.22,Representante,Construtora,CON-00068,BA,Nordeste,CIF (empresa entrega),1.68
34936,PV-490900,2026-08-27 12:28:45,2026-08-27,PX-7002,6,155.0,187.45,0.1731,1124.7,930.0,81.5,489.0,28.05,0.0,109.74,303.21,930.0,Representante,Construtora,CON-00068,BA,Nordeste,CIF (empresa entrega),9.3
34937,PV-490900,2026-08-27 12:28:45,2026-08-27,RD-2020,10,26.86,34.04,0.2108,340.4,268.6,14.8,148.0,15.68,0.0,31.69,73.23,268.6,Representante,Construtora,CON-00068,BA,Nordeste,CIF (empresa entrega),5.2
34938,PV-490900,2026-08-27 12:28:45,2026-08-27,JD-4001,21,23.48,29.16,0.1947,612.36,493.08,11.9,249.9,17.73,0.0,58.18,167.27,493.08,Representante,Construtora,CON-00068,BA,Nordeste,CIF (empresa entrega),5.88
34939,PV-490903,2026-08-27 12:38:59,2026-08-27,PA-1011,1,67.73,67.73,0.0,67.73,67.73,30.1,30.1,3.84,4.27,9.5,28.56,72.0,Representante,Consumidor Final,CON-01165,SP,Sudeste,CIF (empresa entrega),0.61
